emp_id,item_id,year,week,quantity,weekx,FileName
EMP234,PROD_003,2020,1,38,37,capstone_data_complete
EMP234,PROD_003,2020,1,52,38,capstone_data_complete
EMP234,PROD_003,2020,1,32,39,capstone_data_complete
EMP234,PROD_003,2020,1,25,40,capstone_data_complete
EMP234,PROD_003,2020,1,25,41,capstone_data_complete
EMP234,PROD_003,2020,1,22,42,capstone_data_complete
EMP234,PROD_003,2020,1,24,43,capstone_data_complete
EMP234,PROD_003,2020,1,29,44,capstone_data_complete
EMP234,PROD_003,2020,1,35,45,capstone_data_complete
EMP234,PROD_003,2020,1,33,46,capstone_data_complete
EMP234,PROD_003,2020,1,32,47,capstone_data_complete
EMP234,PROD_003,2020,1,34,48,capstone_data_complete
EMP234,PROD_003,2020,1,32,49,capstone_data_complete
EMP234,PROD_003,2020,1,19,50,capstone_data_complete
EMP234,PROD_003,2020,1,18,51,capstone_data_complete
EMP234,PROD_003,2019,1,34,0,capstone_data_complete
EMP234,PROD_003,2019,1,37,1,capstone_data_complete
EMP234,PROD_003,2019,1,29,2,capstone_data_complete
EMP234,PROD_003,2019,1,42,3,capstone_data_complete
EMP234,PROD_003,2019,1,31,4,capstone_data_complete
EMP234,PROD_003,2019,1,36,5,capstone_data_complete
EMP234,PROD_003,2019,1,36,6,capstone_data_complete
EMP234,PROD_003,2019,1,43,7,capstone_data_complete
EMP234,PROD_003,2019,1,29,8,capstone_data_complete
EMP234,PROD_003,2019,1,30,9,capstone_data_complete
EMP234,PROD_003,2019,1,48,10,capstone_data_complete
EMP234,PROD_003,2019,1,34,11,capstone_data_complete
EMP234,PROD_003,2019,1,38,12,capstone_data_complete
EMP234,PROD_003,2019,1,33,13,capstone_data_complete
EMP234,PROD_003,2019,1,28,14,capstone_data_complete
EMP234,PROD_003,2019,1,45,15,capstone_data_complete
EMP234,PROD_003,2019,1,41,16,capstone_data_complete
EMP234,PROD_003,2019,1,33,17,capstone_data_complete
EMP234,PROD_003,2019,1,52,18,capstone_data_complete
EMP234,PROD_003,2019,1,38,19,capstone_data_complete
EMP234,PROD_003,2019,1,29,20,capstone_data_complete
EMP234,PROD_003,2019,1,33,21,capstone_data_complete
EMP234,PROD_003,2019,1,43,22,capstone_data_complete
EMP234,PROD_003,2019,1,34,23,capstone_data_complete
EMP234,PROD_003,2019,1,33,24,capstone_data_complete
EMP234,PROD_003,2019,1,23,25,capstone_data_complete
EMP234,PROD_003,2019,1,25,26,capstone_data_complete
EMP234,PROD_003,2019,1,28,27,capstone_data_complete
EMP234,PROD_003,2019,1,25,28,capstone_data_complete
EMP234,PROD_003,2019,1,23,29,capstone_data_complete
EMP234,PROD_003,2019,1,32,30,capstone_data_complete
EMP234,PROD_003,2019,1,25,31,capstone_data_complete
EMP234,PROD_003,2019,1,36,32,capstone_data_complete
EMP234,PROD_003,2019,1,36,33,capstone_data_complete
EMP234,PROD_003,2019,1,27,34,capstone_data_complete
EMP234,PROD_003,2019,1,25,35,capstone_data_complete
EMP234,PROD_003,2019,1,22,36,capstone_data_complete
EMP234,PROD_003,2019,1,28,37,capstone_data_complete
EMP234,PROD_003,2019,1,24,38,capstone_data_complete
EMP234,PROD_003,2019,1,27,39,capstone_data_complete
EMP234,PROD_003,2019,1,35,40,capstone_data_complete
EMP234,PROD_003,2019,1,30,41,capstone_data_complete
EMP234,PROD_003,2019,1,24,42,capstone_data_complete
EMP234,PROD_003,2019,1,31,43,capstone_data_complete
EMP234,PROD_003,2019,1,31,44,capstone_data_complete
EMP234,PROD_003,2019,1,31,45,capstone_data_complete
EMP234,PROD_003,2019,1,20,46,capstone_data_complete
EMP234,PROD_003,2019,1,33,47,capstone_data_complete
EMP234,PROD_003,2019,1,27,48,capstone_data_complete
EMP234,PROD_003,2019,1,24,49,capstone_data_complete
EMP234,PROD_003,2019,1,30,50,capstone_data_complete
EMP234,PROD_003,2019,1,18,51,capstone_data_complete
EMP244,PROD_007,2020,1,34,0,capstone_data_complete
EMP244,PROD_007,2020,1,30,1,capstone_data_complete
EMP244,PROD_007,2020,1,42,2,capstone_data_complete
EMP244,PROD_007,2020,1,42,3,capstone_data_complete
EMP244,PROD_007,2020,1,29,4,capstone_data_complete
EMP244,PROD_007,2020,1,24,5,capstone_data_complete
EMP244,PROD_007,2020,1,36,6,capstone_data_complete
EMP244,PROD_007,2020,1,42,7,capstone_data_complete
EMP244,PROD_007,2020,1,42,8,capstone_data_complete
EMP244,PROD_007,2020,1,29,9,capstone_data_complete
EMP244,PROD_007,2020,1,42,10,capstone_data_complete
EMP244,PROD_007,2020,1,47,11,capstone_data_complete
EMP244,PROD_007,2020,1,26,12,capstone_data_complete
EMP244,PROD_007,2020,1,30,13,capstone_data_complete
EMP244,PROD_007,2020,1,32,14,capstone_data_complete
EMP244,PROD_007,2020,1,37,15,capstone_data_complete
EMP244,PROD_007,2020,1,40,16,capstone_data_complete
EMP244,PROD_007,2020,1,30,17,capstone_data_complete
EMP244,PROD_007,2020,1,37,18,capstone_data_complete
EMP244,PROD_007,2020,1,33,19,capstone_data_complete
EMP244,PROD_007,2020,1,40,20,capstone_data_complete
EMP244,PROD_007,2020,1,36,21,capstone_data_complete
EMP244,PROD_007,2020,1,22,22,capstone_data_complete
EMP244,PROD_007,2020,1,31,23,capstone_data_complete
EMP244,PROD_007,2020,1,39,24,capstone_data_complete
EMP244,PROD_007,2020,1,24,25,capstone_data_complete
EMP244,PROD_007,2020,1,26,26,capstone_data_complete
EMP244,PROD_007,2020,1,24,27,capstone_data_complete
EMP244,PROD_007,2020,1,27,28,capstone_data_complete
EMP244,PROD_007,2020,1,24,29,capstone_data_complete
EMP244,PROD_007,2020,1,25,30,capstone_data_complete
EMP244,PROD_007,2020,1,43,31,capstone_data_complete
EMP244,PROD_007,2020,1,29,32,capstone_data_complete
EMP244,PROD_007,2020,1,27,33,capstone_data_complete
EMP244,PROD_007,2020,1,34,34,capstone_data_complete
EMP244,PROD_007,2020,1,21,35,capstone_data_complete
EMP244,PROD_007,2020,1,33,36,capstone_data_complete
EMP244,PROD_007,2020,1,30,37,capstone_data_complete
EMP244,PROD_007,2020,1,34,38,capstone_data_complete
EMP244,PROD_007,2020,1,22,39,capstone_data_complete
EMP244,PROD_007,2020,1,22,40,capstone_data_complete
EMP244,PROD_007,2020,1,25,41,capstone_data_complete
EMP244,PROD_007,2020,1,32,42,capstone_data_complete
EMP244,PROD_007,2020,1,32,43,capstone_data_complete
EMP244,PROD_007,2020,1,25,44,capstone_data_complete
EMP244,PROD_007,2020,1,36,45,capstone_data_complete
EMP244,PROD_007,2020,1,36,46,capstone_data_complete
EMP244,PROD_007,2020,1,23,47,capstone_data_complete
EMP244,PROD_007,2020,1,28,48,capstone_data_complete
EMP244,PROD_007,2020,1,43,49,capstone_data_complete
EMP244,PROD_007,2020,1,20,50,capstone_data_complete
EMP244,PROD_007,2020,1,25,51,capstone_data_complete
EMP244,PROD_007,2019,1,35,0,capstone_data_complete
EMP244,PROD_007,2019,1,29,1,capstone_data_complete
EMP244,PROD_007,2019,1,40,2,capstone_data_complete
EMP244,PROD_007,2019,1,32,3,capstone_data_complete
EMP244,PROD_007,2019,1,33,4,capstone_data_complete
EMP244,PROD_007,2019,1,30,5,capstone_data_complete
EMP244,PROD_007,2019,1,36,6,capstone_data_complete
EMP244,PROD_007,2019,1,42,7,capstone_data_complete
EMP244,PROD_007,2019,1,40,8,capstone_data_complete
EMP244,PROD_007,2019,1,44,9,capstone_data_complete
EMP244,PROD_007,2019,1,40,10,capstone_data_complete
EMP244,PROD_007,2019,1,38,11,capstone_data_complete
EMP244,PROD_007,2019,1,34,12,capstone_data_complete
EMP244,PROD_007,2019,1,34,13,capstone_data_complete
EMP244,PROD_007,2019,1,36,14,capstone_data_complete
EMP244,PROD_007,2019,1,38,15,capstone_data_complete
EMP244,PROD_007,2019,1,31,16,capstone_data_complete
EMP244,PROD_007,2019,1,35,17,capstone_data_complete
EMP244,PROD_007,2019,1,44,18,capstone_data_complete
EMP244,PROD_007,2019,1,38,19,capstone_data_complete
EMP244,PROD_007,2019,1,36,20,capstone_data_complete
EMP244,PROD_007,2019,1,41,21,capstone_data_complete
EMP244,PROD_007,2019,1,33,22,capstone_data_complete
EMP244,PROD_007,2019,1,38,23,capstone_data_complete
EMP244,PROD_007,2019,1,31,24,capstone_data_complete
EMP244,PROD_007,2019,1,34,25,capstone_data_complete
EMP244,PROD_007,2019,1,20,26,capstone_data_complete
EMP244,PROD_007,2019,1,24,27,capstone_data_complete
EMP244,PROD_007,2019,1,27,28,capstone_data_complete
EMP244,PROD_007,2019,1,31,29,capstone_data_complete
EMP244,PROD_007,2019,1,25,30,capstone_data_complete
EMP244,PROD_007,2019,1,18,31,capstone_data_complete
EMP244,PROD_007,2019,1,35,32,capstone_data_complete
EMP244,PROD_007,2019,1,19,33,capstone_data_complete
EMP244,PROD_007,2019,1,34,34,capstone_data_complete
EMP244,PROD_007,2019,1,23,35,capstone_data_complete
EMP244,PROD_007,2019,1,20,36,capstone_data_complete
EMP244,PROD_007,2019,1,28,37,capstone_data_complete
EMP244,PROD_007,2019,1,27,38,capstone_data_complete
EMP244,PROD_007,2019,1,34,39,capstone_data_complete
EMP244,PROD_007,2019,1,19,40,capstone_data_complete
EMP244,PROD_007,2019,1,35,41,capstone_data_complete
EMP244,PROD_007,2019,1,18,42,capstone_data_complete
EMP244,PROD_007,2019,1,35,43,capstone_data_complete
EMP244,PROD_007,2019,1,20,44,capstone_data_complete
EMP244,PROD_007,2019,1,34,45,capstone_data_complete
EMP244,PROD_007,2019,1,31,46,capstone_data_complete
EMP244,PROD_007,2019,1,33,47,capstone_data_complete
EMP244,PROD_007,2019,1,30,48,capstone_data_complete
EMP244,PROD_007,2019,1,25,49,capstone_data_complete
EMP244,PROD_007,2019,1,30,50,capstone_data_complete
EMP244,PROD_007,2019,1,18,51,capstone_data_complete
EMP234,PROD_004,2020,1,25,0,capstone_data_complete
EMP234,PROD_004,2020,1,37,1,capstone_data_complete
EMP234,PROD_004,2020,1,42,2,capstone_data_complete
EMP234,PROD_004,2020,1,50,3,capstone_data_complete
EMP234,PROD_004,2020,1,18,4,capstone_data_complete
EMP234,PROD_004,2020,1,32,5,capstone_data_complete
EMP234,PROD_004,2020,1,38,6,capstone_data_complete
EMP234,PROD_004,2020,1,37,7,capstone_data_complete
EMP234,PROD_004,2020,1,33,8,capstone_data_complete
EMP234,PROD_004,2020,1,30,9,capstone_data_complete
EMP234,PROD_004,2020,1,37,10,capstone_data_complete
EMP234,PROD_004,2020,1,20,11,capstone_data_complete
EMP234,PROD_004,2020,1,41,12,capstone_data_complete
EMP234,PROD_004,2020,1,40,13,capstone_data_complete
EMP234,PROD_004,2020,1,39,14,capstone_data_complete
EMP234,PROD_004,2020,1,38,15,capstone_data_complete
EMP234,PROD_004,2020,1,34,16,capstone_data_complete
EMP234,PROD_004,2020,1,32,17,capstone_data_complete
EMP234,PROD_004,2020,1,41,18,capstone_data_complete
EMP234,PROD_004,2020,1,30,19,capstone_data_complete
EMP234,PROD_004,2020,1,40,20,capstone_data_complete
EMP234,PROD_004,2020,1,36,21,capstone_data_complete
EMP234,PROD_004,2020,1,31,22,capstone_data_complete
EMP234,PROD_004,2020,1,33,23,capstone_data_complete
EMP234,PROD_004,2020,1,28,24,capstone_data_complete
EMP234,PROD_004,2020,1,22,25,capstone_data_complete
EMP234,PROD_004,2020,1,22,26,capstone_data_complete
EMP234,PROD_004,2020,1,30,27,capstone_data_complete
EMP234,PROD_004,2020,1,23,28,capstone_data_complete
EMP234,PROD_004,2020,1,31,29,capstone_data_complete
EMP234,PROD_004,2020,1,28,30,capstone_data_complete
EMP234,PROD_004,2020,1,30,31,capstone_data_complete
EMP234,PROD_004,2020,1,34,32,capstone_data_complete
EMP234,PROD_004,2020,1,29,33,capstone_data_complete
EMP234,PROD_004,2020,1,30,34,capstone_data_complete
EMP234,PROD_004,2020,1,32,35,capstone_data_complete
EMP234,PROD_004,2020,1,26,36,capstone_data_complete
EMP234,PROD_004,2020,1,30,37,capstone_data_complete
EMP234,PROD_004,2020,1,31,38,capstone_data_complete
EMP234,PROD_004,2020,1,24,39,capstone_data_complete
EMP234,PROD_004,2020,1,29,40,capstone_data_complete
EMP234,PROD_004,2020,1,27,41,capstone_data_complete
EMP234,PROD_004,2020,1,24,42,capstone_data_complete
EMP234,PROD_004,2020,1,28,43,capstone_data_complete
EMP234,PROD_004,2020,1,30,44,capstone_data_complete
EMP234,PROD_004,2020,1,28,45,capstone_data_complete
EMP234,PROD_004,2020,1,29,46,capstone_data_complete
EMP234,PROD_004,2020,1,34,47,capstone_data_complete
EMP234,PROD_004,2020,1,31,48,capstone_data_complete
EMP234,PROD_004,2020,1,29,49,capstone_data_complete
EMP234,PROD_004,2020,1,25,50,capstone_data_complete
EMP234,PROD_004,2020,1,19,51,capstone_data_complete
EMP234,PROD_004,2019,1,35,0,capstone_data_complete
EMP234,PROD_004,2019,1,37,1,capstone_data_complete
EMP234,PROD_004,2019,1,31,2,capstone_data_complete
EMP234,PROD_004,2019,1,23,3,capstone_data_complete
EMP234,PROD_004,2019,1,37,4,capstone_data_complete
EMP234,PROD_004,2019,1,42,5,capstone_data_complete
EMP234,PROD_004,2019,1,38,6,capstone_data_complete
EMP234,PROD_004,2019,1,34,7,capstone_data_complete
EMP234,PROD_004,2019,1,33,8,capstone_data_complete
EMP234,PROD_004,2019,1,37,9,capstone_data_complete
EMP234,PROD_004,2019,1,34,10,capstone_data_complete
EMP234,PROD_004,2019,1,43,11,capstone_data_complete
EMP234,PROD_004,2019,1,37,12,capstone_data_complete
EMP234,PROD_004,2019,1,32,13,capstone_data_complete
EMP234,PROD_004,2019,1,43,14,capstone_data_complete
EMP234,PROD_004,2019,1,42,15,capstone_data_complete
EMP234,PROD_004,2019,1,41,16,capstone_data_complete
EMP234,PROD_004,2019,1,43,17,capstone_data_complete
EMP234,PROD_004,2019,1,29,18,capstone_data_complete
EMP234,PROD_004,2019,1,33,19,capstone_data_complete
EMP234,PROD_004,2019,1,39,20,capstone_data_complete
EMP234,PROD_004,2019,1,25,21,capstone_data_complete
EMP234,PROD_004,2019,1,32,22,capstone_data_complete
EMP234,PROD_004,2019,1,31,23,capstone_data_complete
EMP234,PROD_004,2019,1,23,24,capstone_data_complete
EMP234,PROD_004,2019,1,19,25,capstone_data_complete
EMP234,PROD_004,2019,1,21,26,capstone_data_complete
EMP234,PROD_004,2019,1,29,27,capstone_data_complete
EMP234,PROD_004,2019,1,21,28,capstone_data_complete
EMP234,PROD_004,2019,1,25,29,capstone_data_complete
EMP234,PROD_004,2019,1,20,30,capstone_data_complete
EMP234,PROD_004,2019,1,29,31,capstone_data_complete
EMP234,PROD_004,2019,1,22,32,capstone_data_complete
EMP234,PROD_004,2019,1,19,33,capstone_data_complete
EMP234,PROD_004,2019,1,37,34,capstone_data_complete
EMP234,PROD_004,2019,1,28,35,capstone_data_complete
EMP234,PROD_004,2019,1,37,36,capstone_data_complete
EMP234,PROD_004,2019,1,27,37,capstone_data_complete
EMP234,PROD_004,2019,1,23,38,capstone_data_complete
EMP234,PROD_004,2019,1,28,39,capstone_data_complete
EMP234,PROD_004,2019,1,42,40,capstone_data_complete
EMP234,PROD_004,2019,1,28,41,capstone_data_complete
EMP234,PROD_004,2019,1,29,42,capstone_data_complete
EMP234,PROD_004,2019,1,32,43,capstone_data_complete
EMP234,PROD_004,2019,1,25,44,capstone_data_complete
EMP234,PROD_004,2019,1,31,45,capstone_data_complete
EMP234,PROD_004,2019,1,21,46,capstone_data_complete
EMP234,PROD_004,2019,1,35,47,capstone_data_complete
EMP234,PROD_004,2019,1,23,48,capstone_data_complete
EMP234,PROD_004,2019,1,33,49,capstone_data_complete
EMP234,PROD_004,2019,1,28,50,capstone_data_complete
EMP234,PROD_004,2019,1,27,51,capstone_data_complete
EMP256,PROD_001,2020,1,26,0,capstone_data_complete
EMP256,PROD_001,2020,1,28,1,capstone_data_complete
EMP256,PROD_001,2020,1,33,2,capstone_data_complete
EMP256,PROD_001,2020,1,32,3,capstone_data_complete
EMP256,PROD_001,2020,1,20,4,capstone_data_complete
EMP256,PROD_001,2020,1,33,5,capstone_data_complete
EMP256,PROD_001,2020,1,42,6,capstone_data_complete
EMP256,PROD_001,2020,1,29,7,capstone_data_complete
EMP256,PROD_001,2020,1,24,8,capstone_data_complete
EMP256,PROD_001,2020,1,32,9,capstone_data_complete
EMP256,PROD_001,2020,1,45,10,capstone_data_complete
EMP256,PROD_001,2020,1,41,11,capstone_data_complete
EMP256,PROD_001,2020,1,35,12,capstone_data_complete
EMP256,PROD_001,2020,1,39,13,capstone_data_complete
EMP256,PROD_001,2020,1,32,14,capstone_data_complete
EMP256,PROD_001,2020,1,36,15,capstone_data_complete
EMP256,PROD_001,2020,1,31,16,capstone_data_complete
EMP256,PROD_001,2020,1,32,17,capstone_data_complete
EMP256,PROD_001,2020,1,48,18,capstone_data_complete
EMP256,PROD_001,2020,1,26,19,capstone_data_complete
EMP256,PROD_001,2020,1,34,20,capstone_data_complete
EMP256,PROD_001,2020,1,30,21,capstone_data_complete
EMP256,PROD_001,2020,1,36,22,capstone_data_complete
EMP256,PROD_001,2020,1,31,23,capstone_data_complete
EMP256,PROD_001,2020,1,34,24,capstone_data_complete
EMP256,PROD_001,2020,1,19,25,capstone_data_complete
EMP256,PROD_001,2020,1,19,26,capstone_data_complete
EMP256,PROD_001,2020,1,27,27,capstone_data_complete
EMP256,PROD_001,2020,1,28,28,capstone_data_complete
EMP256,PROD_001,2020,1,32,29,capstone_data_complete
EMP256,PROD_001,2020,1,21,30,capstone_data_complete
EMP256,PROD_001,2020,1,24,31,capstone_data_complete
EMP256,PROD_001,2020,1,34,32,capstone_data_complete
EMP256,PROD_001,2020,1,26,33,capstone_data_complete
EMP256,PROD_001,2020,1,38,34,capstone_data_complete
EMP256,PROD_001,2020,1,32,35,capstone_data_complete
EMP256,PROD_001,2020,1,26,36,capstone_data_complete
EMP256,PROD_001,2020,1,22,37,capstone_data_complete
EMP256,PROD_001,2020,1,27,38,capstone_data_complete
EMP256,PROD_001,2020,1,32,39,capstone_data_complete
EMP256,PROD_001,2020,1,37,40,capstone_data_complete
EMP256,PROD_001,2020,1,29,41,capstone_data_complete
EMP256,PROD_001,2020,1,32,42,capstone_data_complete
EMP256,PROD_001,2020,1,27,43,capstone_data_complete
EMP256,PROD_001,2020,1,40,44,capstone_data_complete
EMP256,PROD_001,2020,1,33,45,capstone_data_complete
EMP256,PROD_001,2020,1,29,46,capstone_data_complete
EMP256,PROD_001,2020,1,35,47,capstone_data_complete
EMP256,PROD_001,2020,1,30,48,capstone_data_complete
EMP256,PROD_001,2020,1,29,49,capstone_data_complete
EMP256,PROD_001,2020,1,25,50,capstone_data_complete
EMP256,PROD_001,2020,1,20,51,capstone_data_complete
EMP256,PROD_001,2019,1,31,0,capstone_data_complete
EMP256,PROD_001,2019,1,27,1,capstone_data_complete
EMP256,PROD_001,2019,1,37,2,capstone_data_complete
EMP256,PROD_001,2019,1,29,3,capstone_data_complete
EMP256,PROD_001,2019,1,34,4,capstone_data_complete
EMP256,PROD_001,2019,1,39,5,capstone_data_complete
EMP256,PROD_001,2019,1,28,6,capstone_data_complete
EMP256,PROD_001,2019,1,28,7,capstone_data_complete
EMP256,PROD_001,2019,1,30,8,capstone_data_complete
EMP256,PROD_001,2019,1,32,9,capstone_data_complete
EMP256,PROD_001,2019,1,38,10,capstone_data_complete
EMP256,PROD_001,2019,1,37,11,capstone_data_complete
EMP256,PROD_001,2019,1,39,12,capstone_data_complete
EMP256,PROD_001,2019,1,30,13,capstone_data_complete
EMP256,PROD_001,2019,1,40,14,capstone_data_complete
EMP256,PROD_001,2019,1,32,15,capstone_data_complete
EMP256,PROD_001,2019,1,42,16,capstone_data_complete
EMP256,PROD_001,2019,1,29,17,capstone_data_complete
EMP256,PROD_001,2019,1,31,18,capstone_data_complete
EMP256,PROD_001,2019,1,38,19,capstone_data_complete
EMP256,PROD_001,2019,1,35,20,capstone_data_complete
EMP256,PROD_001,2019,1,27,21,capstone_data_complete
EMP256,PROD_001,2019,1,38,22,capstone_data_complete
EMP256,PROD_001,2019,1,36,23,capstone_data_complete
EMP256,PROD_001,2019,1,35,24,capstone_data_complete
EMP256,PROD_001,2019,1,26,25,capstone_data_complete
EMP256,PROD_001,2019,1,22,26,capstone_data_complete
EMP256,PROD_001,2019,1,23,27,capstone_data_complete
EMP256,PROD_001,2019,1,27,28,capstone_data_complete
EMP256,PROD_001,2019,1,31,29,capstone_data_complete
EMP256,PROD_001,2019,1,29,30,capstone_data_complete
EMP256,PROD_001,2019,1,24,31,capstone_data_complete
EMP256,PROD_001,2019,1,30,32,capstone_data_complete
EMP256,PROD_001,2019,1,25,33,capstone_data_complete
EMP256,PROD_001,2019,1,25,34,capstone_data_complete
EMP256,PROD_001,2019,1,27,35,capstone_data_complete
EMP256,PROD_001,2019,1,24,36,capstone_data_complete
EMP256,PROD_001,2019,1,35,37,capstone_data_complete
EMP256,PROD_001,2019,1,30,38,capstone_data_complete
EMP256,PROD_001,2019,1,34,39,capstone_data_complete
EMP256,PROD_001,2019,1,24,40,capstone_data_complete
EMP256,PROD_001,2019,1,21,41,capstone_data_complete
EMP256,PROD_001,2019,1,31,42,capstone_data_complete
EMP256,PROD_001,2019,1,36,43,capstone_data_complete
EMP256,PROD_001,2019,1,27,44,capstone_data_complete
EMP256,PROD_001,2019,1,25,45,capstone_data_complete
EMP256,PROD_001,2019,1,27,46,capstone_data_complete
EMP256,PROD_001,2019,1,34,47,capstone_data_complete
EMP256,PROD_001,2019,1,27,48,capstone_data_complete
EMP256,PROD_001,2019,1,37,49,capstone_data_complete
EMP256,PROD_001,2019,1,31,50,capstone_data_complete
EMP256,PROD_001,2019,1,19,51,capstone_data_complete
EMP244,PROD_008,2020,1,28,0,capstone_data_complete
EMP244,PROD_008,2020,1,23,1,capstone_data_complete
EMP244,PROD_008,2020,1,35,2,capstone_data_complete
EMP244,PROD_008,2020,1,34,3,capstone_data_complete
EMP244,PROD_008,2020,1,33,4,capstone_data_complete
EMP244,PROD_008,2020,1,27,5,capstone_data_complete
EMP244,PROD_008,2020,1,33,6,capstone_data_complete
EMP244,PROD_008,2020,1,27,7,capstone_data_complete
EMP244,PROD_008,2020,1,25,8,capstone_data_complete
EMP244,PROD_008,2020,1,32,9,capstone_data_complete
EMP244,PROD_008,2020,1,40,10,capstone_data_complete
EMP244,PROD_008,2020,1,28,11,capstone_data_complete
EMP244,PROD_008,2020,1,34,12,capstone_data_complete
EMP244,PROD_008,2020,1,24,13,capstone_data_complete
EMP244,PROD_008,2020,1,31,14,capstone_data_complete
EMP244,PROD_008,2020,1,23,15,capstone_data_complete
EMP244,PROD_008,2020,1,27,16,capstone_data_complete
EMP244,PROD_008,2020,1,21,17,capstone_data_complete
EMP244,PROD_008,2020,1,46,18,capstone_data_complete
EMP244,PROD_008,2020,1,29,19,capstone_data_complete
EMP244,PROD_008,2020,1,21,20,capstone_data_complete
EMP244,PROD_008,2020,1,21,21,capstone_data_complete
EMP244,PROD_008,2020,1,27,22,capstone_data_complete
EMP244,PROD_008,2020,1,35,23,capstone_data_complete
EMP244,PROD_008,2020,1,27,24,capstone_data_complete
EMP244,PROD_008,2020,1,24,25,capstone_data_complete
EMP244,PROD_008,2020,1,22,26,capstone_data_complete
EMP244,PROD_008,2020,1,16,27,capstone_data_complete
EMP244,PROD_008,2020,1,19,28,capstone_data_complete
EMP244,PROD_008,2020,1,28,29,capstone_data_complete
EMP244,PROD_008,2020,1,23,30,capstone_data_complete
EMP244,PROD_008,2020,1,14,31,capstone_data_complete
EMP244,PROD_008,2020,1,17,32,capstone_data_complete
EMP244,PROD_008,2020,1,21,33,capstone_data_complete
EMP244,PROD_008,2020,1,16,34,capstone_data_complete
EMP244,PROD_008,2020,1,23,35,capstone_data_complete
EMP244,PROD_008,2020,1,30,36,capstone_data_complete
EMP244,PROD_008,2020,1,20,37,capstone_data_complete
EMP244,PROD_008,2020,1,15,38,capstone_data_complete
EMP244,PROD_008,2020,1,19,39,capstone_data_complete
EMP244,PROD_008,2020,1,20,40,capstone_data_complete
EMP244,PROD_008,2020,1,14,41,capstone_data_complete
EMP244,PROD_008,2020,1,25,42,capstone_data_complete
EMP244,PROD_008,2020,1,18,43,capstone_data_complete
EMP244,PROD_008,2020,1,29,44,capstone_data_complete
EMP244,PROD_008,2020,1,30,45,capstone_data_complete
EMP244,PROD_008,2020,1,30,46,capstone_data_complete
EMP244,PROD_008,2020,1,19,47,capstone_data_complete
EMP244,PROD_008,2020,1,13,48,capstone_data_complete
EMP244,PROD_008,2020,1,25,49,capstone_data_complete
EMP244,PROD_008,2020,1,24,50,capstone_data_complete
EMP244,PROD_008,2020,1,30,51,capstone_data_complete
EMP244,PROD_008,2019,1,17,0,capstone_data_complete
EMP244,PROD_008,2019,1,16,1,capstone_data_complete
EMP244,PROD_008,2019,1,19,2,capstone_data_complete
EMP244,PROD_008,2019,1,20,3,capstone_data_complete
EMP244,PROD_008,2019,1,19,4,capstone_data_complete
EMP244,PROD_008,2019,1,19,5,capstone_data_complete
EMP244,PROD_008,2019,1,29,6,capstone_data_complete
EMP244,PROD_008,2019,1,35,7,capstone_data_complete
EMP244,PROD_008,2019,1,15,8,capstone_data_complete
EMP244,PROD_008,2019,1,27,9,capstone_data_complete
EMP244,PROD_008,2019,1,24,10,capstone_data_complete
EMP244,PROD_008,2019,1,24,11,capstone_data_complete
EMP244,PROD_008,2019,1,34,12,capstone_data_complete
EMP244,PROD_008,2019,1,29,13,capstone_data_complete
EMP244,PROD_008,2019,1,24,14,capstone_data_complete
EMP244,PROD_008,2019,1,29,15,capstone_data_complete
EMP244,PROD_008,2019,1,24,16,capstone_data_complete
EMP244,PROD_008,2019,1,29,17,capstone_data_complete
EMP244,PROD_008,2019,1,22,18,capstone_data_complete
EMP244,PROD_008,2019,1,22,19,capstone_data_complete
EMP244,PROD_008,2019,1,37,20,capstone_data_complete
EMP244,PROD_008,2019,1,32,21,capstone_data_complete
EMP244,PROD_008,2019,1,25,22,capstone_data_complete
EMP244,PROD_008,2019,1,27,23,capstone_data_complete
EMP244,PROD_008,2019,1,50,24,capstone_data_complete
EMP244,PROD_008,2019,1,33,25,capstone_data_complete
EMP244,PROD_008,2019,1,14,26,capstone_data_complete
EMP244,PROD_008,2019,1,11,27,capstone_data_complete
EMP244,PROD_008,2019,1,13,28,capstone_data_complete
EMP244,PROD_008,2019,1,24,29,capstone_data_complete
EMP244,PROD_008,2019,1,16,30,capstone_data_complete
EMP244,PROD_008,2019,1,17,31,capstone_data_complete
EMP244,PROD_008,2019,1,15,32,capstone_data_complete
EMP244,PROD_008,2019,1,17,33,capstone_data_complete
EMP244,PROD_008,2019,1,18,34,capstone_data_complete
EMP244,PROD_008,2019,1,20,35,capstone_data_complete
EMP244,PROD_008,2019,1,19,36,capstone_data_complete
EMP244,PROD_008,2019,1,26,37,capstone_data_complete
EMP244,PROD_008,2019,1,16,38,capstone_data_complete
EMP244,PROD_008,2019,1,24,39,capstone_data_complete
EMP244,PROD_008,2019,1,17,40,capstone_data_complete
EMP244,PROD_008,2019,1,20,41,capstone_data_complete
EMP244,PROD_008,2019,1,26,42,capstone_data_complete
EMP244,PROD_008,2019,1,35,43,capstone_data_complete
EMP244,PROD_008,2019,1,29,44,capstone_data_complete
EMP244,PROD_008,2019,1,22,45,capstone_data_complete
EMP244,PROD_008,2019,1,22,46,capstone_data_complete
EMP244,PROD_008,2019,1,30,47,capstone_data_complete
EMP244,PROD_008,2019,1,29,48,capstone_data_complete
EMP244,PROD_008,2019,1,31,49,capstone_data_complete
